0.00040459632873535156,0.49044203758239746,0.5599634647369385,0.5102574825286865,0.553145170211792,0.5749032497406006,0.5654687881469727
0.0003409385681152344,0.4663078784942627,0.5297112464904785,0.5816245079040527,0.5494639873504639,0.43253183364868164,0.39624691009521484,0.5679726600646973,0.5394017696380615,0.5370173454284668
0.00013256072998046875,0.5206379890441895,0.5317733287811279,0.48433899879455566,0.5338256359100342,0.49212169647216797,0.6079723834991455
0.00014400482177734375,0.5090734958648682,0.5824027061462402,0.5214807987213135,0.5369024276733398,0.5250279903411865,0.608574628829956
0.00014448165893554688,0.42598915100097656,0.47864603996276855,0.5070571899414062,0.51188063621521,0.5159261226654053,0.44536781311035156,0.49206113815307617
0.00011801719665527344,0.4761185646057129,0.5451924800872803,0.5047688484191895,0.5183291435241699,0.5659701824188232,0.4857027530670166
0.00036406517028808594,0.46704769134521484,0.3750579357147217,0.5383799076080322,0.6339187622070312,0.3941812515258789,0.4225738048553467,0.49576377868652344
0.00012969970703125,0.4171617031097412,0.4473109245300293,0.4870026111602783,0.5021965503692627,0.6187069416046143,0.526099681854248,0.5184755325317383
0.0001575946807861328,0.42366886138916016,0.3805844783782959,0.4509620666503906,0.5817704200744629,0.5201935768127441,0.5084824562072754
0.0001232624053955078,0.4418306350708008,0.4778437614440918,0.3212285041809082,0.5541179180145264,0.527653694152832,0.4424936771392822
