0.00010704994201660156,0.684840202331543,0.6296141147613525,0.7271208763122559,0.6999013423919678,0.7101209163665771,0.712144136428833
0.00012683868408203125,0.6635606288909912,0.6898598670959473,0.5957629680633545
9.179115295410156e-05,0.5807673931121826,0.6969175338745117,0.654599666595459,0.6760764122009277
9.298324584960938e-05,0.7808372974395752,0.8296570777893066,0.6888418197631836,0.7281062602996826,0.721085786819458
0.00012087821960449219,0.5496628284454346,0.7969498634338379,0.7300033569335938
9.369850158691406e-05,0.6195032596588135,0.66510009765625,0.6164026260375977,0.7562789916992188,0.7557778358459473
0.000102996826171875,0.6197013854980469,0.689103364944458,0.7683234214782715,0.6340763568878174,0.7397871017456055,0.6514599323272705
8.845329284667969e-05,0.8029601573944092,0.7449393272399902,0.7192952632904053,0.70062255859375
0.00011754035949707031,0.5266885757446289,0.6336281299591064,0.6106846332550049,0.6907248497009277
0.00010180473327636719,0.6543002128601074,0.7082300186157227,0.6998202800750732
