0.00013899803161621094,0.5086252689361572,0.5737895965576172,0.544797420501709,0.6187078952789307
0.0001621246337890625,0.6204288005828857,0.619215726852417,0.6108627319335938,0.49977803230285645,0.5644028186798096
0.0001304149627685547,0.5957348346710205,0.6961009502410889,0.6534953117370605,0.531832218170166
0.00012135505676269531,0.6354105472564697,0.6298272609710693,0.582033634185791,0.5678675174713135
0.00012874603271484375,0.6711807250976562,0.7128679752349854,0.7366483211517334,0.5204274654388428
0.0001227855682373047,0.7402191162109375,0.6694092750549316,0.5770523548126221,0.5882134437561035
0.00015473365783691406,0.5474586486816406,0.5608961582183838,0.5468544960021973,0.5919547080993652
0.00014281272888183594,0.5445346832275391,0.5713810920715332,0.58677077293396,0.503140926361084
0.00014400482177734375,0.50252366065979,0.6308040618896484,0.5798535346984863,0.5933117866516113,0.613480806350708
0.0001633167266845703,0.537895679473877,0.5530686378479004,0.6502647399902344,0.5547683238983154
