0.00013685226440429688,0.27721190452575684,0.32251858711242676,0.3138918876647949,0.3137662410736084
9.226799011230469e-05,0.34412145614624023,0.29422903060913086,0.2573890686035156,0.3296208381652832,0.34470558166503906,0.33835482597351074,0.313446044921875
0.00022935867309570312,0.29755330085754395,0.3297138214111328,0.3318798542022705,0.3391704559326172,0.2935755252838135,0.3368988037109375
0.00011277198791503906,0.2589285373687744,0.314556360244751,0.3777282238006592,0.3198544979095459
0.00010037422180175781,0.30405354499816895,0.3619344234466553,0.3345940113067627,0.34978675842285156,0.28102874755859375,0.3519876003265381
0.00011301040649414062,0.2694272994995117,0.28914380073547363,0.35637879371643066,0.3244462013244629
0.00012826919555664062,0.2875356674194336,0.30878376960754395,0.38539719581604004,0.3238537311553955
9.179115295410156e-05,0.30608105659484863,0.29627037048339844,0.4140279293060303,0.2879605293273926
0.00011134147644042969,0.2875399589538574,0.2920527458190918,0.3421473503112793,0.32464003562927246
0.00011420249938964844,0.2982218265533447,0.3279893398284912,0.3273959159851074,0.3141045570373535,0.2704885005950928,0.30464982986450195
