8.869171142578125e-05,0.8050868511199951,0.5562019348144531,0.5097854137420654,0.5540511608123779,0.5126004219055176,0.5337767601013184,0.5013489723205566,0.5178561210632324
9.632110595703125e-05,0.5802650451660156,0.5691182613372803,0.5340559482574463,0.557621955871582,0.5330593585968018,0.49914121627807617,0.5452241897583008,0.5463860034942627
9.179115295410156e-05,0.6501309871673584,0.5266993045806885,0.5236678123474121,0.5598716735839844,0.5282094478607178,0.5109286308288574,0.5100138187408447,0.51418137550354
9.083747863769531e-05,0.8154592514038086,0.5701141357421875,0.5285072326660156,0.530517578125,0.5362076759338379,0.519676923751831,0.516991376876831
8.96453857421875e-05,0.5205204486846924,1.194138526916504,0.5470864772796631,0.5417234897613525,0.5839190483093262,0.6353943347930908,0.5471107959747314,0.6305451393127441,0.551023006439209,0.4981236457824707,0.5269219875335693,0.5341594219207764,0.5384581089019775,0.6192896366119385,0.5587818622589111
9.226799011230469e-05,0.586695671081543,0.4971959590911865,0.49923086166381836,0.5238902568817139,0.4890148639678955,0.5090863704681396,0.5448994636535645,0.5273315906524658
9.703636169433594e-05,0.5496020317077637,0.5458345413208008,0.5662469863891602,0.5328524112701416,0.5336103439331055,0.5741708278656006,0.524355411529541,0.6100504398345947,0.5648746490478516,0.6245100498199463,0.5728147029876709,0.5888242721557617,0.5487117767333984,0.5955753326416016,0.6035962104797363,0.647728443145752,0.6771039962768555,0.6090736389160156,0.5691432952880859,0.6848580837249756,0.5685768127441406,0.6441986560821533,0.5695359706878662,0.5977311134338379,0.5738892555236816,0.5419309139251709,0.6209933757781982,0.6548163890838623
9.34600830078125e-05,0.5861928462982178,0.5626025199890137,0.9037516117095947,0.5570948123931885,0.5143775939941406,0.5178303718566895,0.5236485004425049,0.5059101581573486
9.751319885253906e-05,0.4954395294189453,0.5478832721710205,0.5499114990234375,0.5310356616973877,0.47084784507751465,0.523942232131958,0.5068926811218262,0.48679304122924805,0.546821117401123,0.5530853271484375
9.179115295410156e-05,0.5891485214233398,0.5508759021759033,0.49884533882141113,0.5417227745056152,0.5466556549072266,0.5240342617034912,0.530264139175415,0.4991176128387451
