9.036064147949219e-05,0.73960280418396,0.5949854850769043,0.4908890724182129,0.6936235427856445,0.580308198928833,0.5219638347625732,0.4783964157104492
9.036064147949219e-05,0.7022571563720703,0.6776349544525146,0.6181926727294922,0.5217936038970947,0.5077733993530273,0.47281551361083984,0.5139646530151367,0.4665067195892334,0.5197246074676514,0.4699666500091553,0.49585580825805664,0.46291613578796387,0.4815692901611328,0.472353458404541
