8.893013000488281e-05,0.7776949405670166,0.7503197193145752,0.8276081085205078,0.7628629207611084
8.726119995117188e-05,0.7998249530792236,0.9379029273986816,0.8606405258178711,0.8186404705047607,0.9400284290313721
9.679794311523438e-05,0.7871217727661133,0.9195654392242432,0.814094066619873,0.7912187576293945,0.8253650665283203
8.988380432128906e-05,0.7443056106567383,0.8500757217407227,0.8560740947723389,0.765977144241333
8.96453857421875e-05,0.792334794998169,0.9325952529907227,0.9309799671173096,0.80544114112854,0.8011300563812256,0.7708616256713867
