0.0002791881561279297,0.8892216682434082,1.041499137878418,1.0062997341156006,1.041372299194336,6.902745723724365,0.9637036323547363,4.976830005645752,1.1028707027435303,1.4817171096801758,0.9871180057525635,1.247457504272461,1.136488437652588,1.43776535987854,1.2876505851745605,1.2108559608459473,1.1595301628112793,1.0156831741333008,1.132807970046997,1.210482120513916,1.1026816368103027,0.9887895584106445,1.0182199478149414,1.0025062561035156
0.0001900196075439453,1.013000249862671,0.9162991046905518,0.9716060161590576,0.8870253562927246,1.0177381038665771,1.3074913024902344,1.0394113063812256,6.6845433712005615,1.0801007747650146,1.2816565036773682,1.0004634857177734,1.4861860275268555,1.0689258575439453,0.9812543392181396,1.2137439250946045,1.1088719367980957,1.8382577896118164,1.3172686100006104,5.483051300048828,1.1879668235778809,1.3660690784454346,1.094712257385254,0.9256482124328613,1.0434486865997314,0.9369287490844727,1.0590524673461914,0.9491314888000488
0.000179290771484375,0.9884164333343506,1.6941053867340088,1.1377449035644531,1.0375945568084717,1.305558204650879,1.024076223373413,6.903265953063965,1.056438684463501,1.7302751541137695,1.027764081954956,1.5120034217834473,1.2341299057006836,1.2795629501342773,1.048161268234253,1.4359681606292725,1.074812412261963,1.1724491119384766,1.046912431716919,1.2252800464630127,1.007718801498413,1.1745550632476807,0.9678714275360107,0.9368021488189697,1.0140011310577393,0.881183385848999
0.00019097328186035156,0.9759547710418701,1.0214345455169678,1.101280689239502,0.935250997543335,2.9492812156677246,1.2441399097442627,1.4364893436431885,1.0929696559906006,1.2871835231781006,1.0859029293060303,0.9324972629547119,1.3120081424713135,1.0656914710998535,1.1076245307922363,1.3124144077301025,1.6054198741912842,1.1175518035888672,0.9231233596801758,1.058746576309204,1.5104320049285889,1.0863971710205078,1.1978774070739746,1.139606237411499,0.9542858600616455,0.8824460506439209
0.0001900196075439453,1.0474989414215088,1.1536500453948975,1.1943504810333252,0.8386120796203613,1.1798481941223145,1.080052137374878,7.069915294647217,0.9859976768493652,1.3963894844055176,1.0739243030548096,1.2422845363616943,1.1562137603759766,1.2257537841796875,1.114163875579834,1.176715612411499,1.2122650146484375,1.0665152072906494,1.1567487716674805,1.0052471160888672,1.0376372337341309,1.038161039352417,0.7989296913146973,1.0559735298156738,0.9510500431060791,1.1217923164367676,0.9636142253875732,1.0475962162017822
0.00017905235290527344,1.3718390464782715,1.259281873703003,0.9393765926361084,1.3469154834747314,1.3660950660705566,1.2993714809417725,1.0798625946044922,2.0335381031036377,0.9786410331726074,1.5208110809326172,1.0572311878204346,1.3842730522155762,1.1383864879608154,1.299004077911377,1.4494497776031494,1.1847684383392334,1.3856151103973389,0.9950771331787109,1.0189738273620605,0.8978822231292725,1.0220880508422852,1.095625877380371,1.09678316116333,1.0403904914855957,0.9253311157226562,0.9046285152435303,1.0606677532196045,1.0117824077606201,0.9579014778137207
0.00019550323486328125,0.9622652530670166,1.0932927131652832,1.2561218738555908,1.1567955017089844,1.3059442043304443,0.9937279224395752,1.373957872390747,1.370847225189209,1.1628880500793457,0.8961300849914551,1.2982134819030762,1.206005334854126,1.0414750576019287,1.2190296649932861,1.1481428146362305,1.5190765857696533,1.3928191661834717,1.1704192161560059,1.1228306293487549,1.127840280532837,1.3541104793548584,1.0589971542358398,0.9395191669464111,0.9587101936340332,0.9864099025726318,1.0278546810150146,0.93707275390625,1.0069255828857422,0.9461827278137207,1.620377779006958,1.0002515316009521,0.9614322185516357,0.9834275245666504,1.1246297359466553,1.0135729312896729,1.0092151165008545
0.00028252601623535156,1.148400068283081,1.1708264350891113,1.1245472431182861,0.9145030975341797,6.990483283996582,0.9603898525238037,4.858240604400635,0.9527990818023682,1.3797714710235596,1.1830229759216309,1.0158131122589111,1.0495295524597168,1.2037127017974854,0.9516751766204834,6.81762170791626,1.3641998767852783,1.1468677520751953,1.0632760524749756,0.8882765769958496,0.9762957096099854,0.9685580730438232,0.8709180355072021,0.9110565185546875,0.9311201572418213,0.9290528297424316,1.088785171508789,0.8294343948364258,0.8917865753173828,0.9728102684020996,1.0165841579437256
0.00018715858459472656,1.2272887229919434,1.0871779918670654,0.9686858654022217,1.2239758968353271,0.947021484375,1.3555614948272705,1.0816586017608643,1.4025206565856934,1.0112040042877197,1.3654751777648926,1.4305474758148193,1.266822099685669,1.4523086547851562,1.0973236560821533,1.1741712093353271,1.1341533660888672,1.1983065605163574,1.1051604747772217,1.2112066745758057,1.1739006042480469,1.0851049423217773,1.1124546527862549,1.0750761032104492,1.1098637580871582,0.9998202323913574,1.0279102325439453,1.0824904441833496,0.9857268333435059,1.1216819286346436,0.9545869827270508,0.9377331733703613,0.9467127323150635
0.00018072128295898438,0.8446362018585205,1.4274346828460693,0.987929105758667,0.9826116561889648,1.3291783332824707,1.0619571208953857,3.0843870639801025,1.0521199703216553,1.3701832294464111,1.0021271705627441,1.1591832637786865,1.1676125526428223,1.17264723777771,1.1719107627868652,1.1834650039672852,1.3054299354553223,6.847257375717163,1.1481068134307861,2.1305789947509766,0.9786412715911865,0.9772515296936035,0.9811117649078369,1.0285615921020508,0.9656155109405518,1.074021816253662,0.9686777591705322
