0.00016951560974121094,1.8664166927337646,5.464405059814453,3.9867329597473145,5.6887526512146,5.4585490226745605,8.083741426467896,5.971555471420288
8.797645568847656e-05,6.862329721450806,2.9944164752960205,3.9029879570007324,6.627766132354736,15.799826622009277
8.702278137207031e-05,3.2352540493011475,3.483635902404785,4.979299783706665,11.495386600494385,6.0985636711120605,6.24015998840332
0.00018405914306640625,2.3797855377197266,5.409656047821045,3.0064425468444824,6.7625672817230225,5.606484889984131,8.058988809585571
7.319450378417969e-05,4.520941734313965,2.6410045623779297,5.814999103546143,5.015773057937622,5.025200366973877,6.45094633102417
7.62939453125e-05,3.547508955001831,9.295029401779175,6.331036329269409,3.79944109916687,7.04803466796875,16.508172750473022
0.0001773834228515625,3.4606988430023193,2.708230495452881,3.4135661125183105,4.884185791015625,4.498831510543823
0.00010776519775390625,1.0869231224060059,3.9672563076019287,4.573982000350952,5.553218364715576,6.121817350387573,4.188564300537109,8.187410116195679,4.62576961517334
7.677078247070312e-05,2.430356740951538,5.4358837604522705,8.738534450531006,8.962036848068237,8.122901678085327
0.0001518726348876953,2.4674928188323975,5.6884400844573975,5.759991407394409,7.703032732009888,5.947626352310181
