0.00011086463928222656,0.6976649761199951,1.0574660301208496,0.7371723651885986,0.7269775867462158
0.00010251998901367188,0.6628236770629883,0.9353644847869873,0.8677000999450684,0.7567558288574219
0.0001201629638671875,0.8497326374053955,0.8916592597961426,0.7336111068725586,0.7829596996307373,0.7628450393676758
0.00012254714965820312,0.8215804100036621,0.9633982181549072,0.7601876258850098,0.7520511150360107
0.00011444091796875,0.655888557434082,0.9330601692199707,0.7520806789398193,0.8841052055358887,0.8540511131286621
0.00011420249938964844,0.8439514636993408,0.9130632877349854,0.845895528793335,0.9736011028289795
0.0001201629638671875,0.75905442237854,0.9077398777008057,0.7864549160003662,0.768873929977417
0.00012445449829101562,0.8231091499328613,0.90187668800354,0.7322018146514893,0.7661795616149902
0.00012254714965820312,0.836780309677124,0.948991060256958,0.7543261051177979,0.7734923362731934
0.00011515617370605469,0.8570454120635986,0.9552299976348877,0.7844963073730469,0.7499086856842041
