0.00010228157043457031,0.5700807571411133,0.644324541091919,0.6124875545501709
0.00012612342834472656,0.7054510116577148,0.5961885452270508,0.6659646034240723,0.598414421081543
0.00011682510375976562,0.674903154373169,0.586754560470581,0.6429288387298584
0.00011801719665527344,0.7356729507446289,0.6394579410552979,0.6341261863708496
0.0001201629638671875,0.7423396110534668,0.6098310947418213,0.5976943969726562
0.00012731552124023438,0.7314205169677734,0.6311101913452148,0.590470552444458
0.00011801719665527344,0.6874358654022217,0.6479446887969971,0.6398241519927979
0.00011730194091796875,0.7172276973724365,0.6261439323425293,0.5798726081848145
0.00012183189392089844,0.6502227783203125,0.644892692565918,0.6448974609375
0.00011849403381347656,0.6802432537078857,0.60495924949646,0.5807051658630371
