0.00010037422180175781,41.45189118385315,119.2010748386383,176.16756081581116,187.58391761779785,521.0107607841492
8.559226989746094e-05,54.44418287277222,80.33028221130371,156.79092264175415,269.21726655960083,161.91250562667847,212.3903522491455
8.368492126464844e-05,31.55406618118286,66.34994220733643,84.90374445915222,122.2791690826416,130.63662958145142,159.61215233802795,271.3262004852295
8.153915405273438e-05,28.855854272842407,81.75007510185242,150.95282101631165,220.64776372909546
8.869171142578125e-05,35.96297550201416,119.0656099319458,230.98461771011353,324.32110834121704,301.8644380569458,351.057576417923
7.843971252441406e-05,42.34464979171753,90.58829689025879,211.37720394134521,276.54250717163086,308.7406506538391,263.3040940761566
9.918212890625e-05,33.536892890930176,107.47080183029175,286.9921541213989,390.4486632347107,394.5329420566559,340.4361398220062,507.0800232887268,576.4975769519806
