0.00011515617370605469,0.27451467514038086,0.33097171783447266,0.33807992935180664,0.40865302085876465,0.3750114440917969,0.40605616569519043
0.00011324882507324219,0.29422879219055176,0.31105637550354004,0.315873384475708,0.33183836936950684,0.4100019931793213,0.4529545307159424,0.48586201667785645
9.5367431640625e-05,0.29908204078674316,0.331834077835083,0.3750631809234619,0.39174318313598633,0.41347837448120117,0.4107062816619873
9.202957153320312e-05,0.30341219902038574,0.3536221981048584,0.38525867462158203,0.39577674865722656,0.41182756423950195,0.4855213165283203
9.179115295410156e-05,0.24209165573120117,0.363344669342041,0.31792187690734863,0.3568150997161865,0.4089839458465576,0.4123709201812744,0.4035801887512207
9.608268737792969e-05,0.3073158264160156,0.3629436492919922,0.33002161979675293,0.4365668296813965,0.46982622146606445,0.4315953254699707
8.893013000488281e-05,0.296201229095459,0.34714269638061523,0.3959236145019531,0.39913487434387207,0.4817686080932617,0.3911552429199219
0.0001266002655029297,0.2807796001434326,0.3065378665924072,0.3666403293609619,0.43196892738342285,0.5403134822845459
9.846687316894531e-05,0.23523831367492676,0.34990859031677246,0.3744685649871826,0.4020388126373291,0.3971743583679199,0.452561616897583
0.00010895729064941406,0.324312686920166,0.37624406814575195,0.370755672454834,0.3561062812805176,0.42169809341430664,0.4344942569732666,0.44119906425476074
