0.032756805419921875,610,100
0.060655832290649414,121,100
0.07919502258300781,670,100
0.06417489051818848,181,100
0.03535056114196777,730,100
0.03160595893859863,241,100
0.07718229293823242,790,100
0.0960228443145752,301,100
0.08617281913757324,850,100
0.08265089988708496,361,100
0.08035898208618164,910,100
0.053174495697021484,421,100
0.07992887496948242,970,100
0.07554149627685547,481,100
0.07827067375183105,1030,100
0.07186055183410645,541,100
0.08164763450622559,1090,100
0.0770566463470459,601,100
0.08156347274780273,1150,100
0.07749772071838379,661,100
0.07931208610534668,1210,100
0.07210206985473633,721,100
0.08208727836608887,1270,100
0.0797886848449707,781,100
0.08031702041625977,1330,100
0.07770323753356934,841,100
0.08570194244384766,1390,100
0.07873749732971191,901,100
0.08215141296386719,1450,100
0.07805156707763672,961,100
0.08312582969665527,1510,100
0.07925176620483398,1021,100
0.07585930824279785,1569,100
0.08286356925964355,1081,100
0.03703737258911133,1629,100
0.08087921142578125,1141,100
0.08819174766540527,1689,100
0.09539985656738281,1201,100
0.08685755729675293,1749,100
0.03836202621459961,1261,100
0.08716511726379395,1809,100
0.08685016632080078,1321,100
0.08327031135559082,1869,100
0.0871589183807373,1381,100
0.09567379951477051,1929,100
0.08936882019042969,1441,100
0.08509159088134766,1989,100
0.08285689353942871,1501,100
0.08398771286010742,2049,100
0.08581280708312988,1561,100
0.08877015113830566,2110,100
0.08046197891235352,1621,100
0.08314943313598633,2170,100
0.08422327041625977,1681,100
0.09087514877319336,2230,100
0.07932329177856445,1741,100
0.08328533172607422,2290,100
0.08380651473999023,1801,100
0.0903010368347168,2350,100
0.10303187370300293,1861,100
0.09104061126708984,2410,100
0.0910043716430664,1921,100
0.12683320045471191,2470,100
0.037847280502319336,1981,100
0.08578205108642578,2530,100
0.08241724967956543,2041,100
0.0917515754699707,2590,100
0.03861069679260254,2101,100
0.0477292537689209,2650,100
0.08601117134094238,2161,100
0.08898210525512695,2710,100
0.0835111141204834,2221,100
0.11196041107177734,2770,100
0.11473846435546875,2281,100
0.09582066535949707,2830,100
0.08628702163696289,2341,100
0.08995604515075684,2890,100
0.08872556686401367,2401,100
0.08970141410827637,2950,100
0.088531494140625,2461,100
0.11516380310058594,3010,100
0.08495831489562988,2521,100
0.11709809303283691,3070,100
0.0389711856842041,2581,100
0.09957122802734375,3130,100
0.11203885078430176,2641,100
0.11189961433410645,3190,100
0.08606863021850586,2701,100
0.10074472427368164,3250,100
0.08434200286865234,2761,100
0.1199653148651123,3310,100
0.08382487297058105,2821,100
0.09532761573791504,3370,100
0.08935213088989258,2881,100
0.10587310791015625,3430,100
0.09019017219543457,2941,100
0.10073089599609375,3490,100
0.11371207237243652,3001,100
0.09979033470153809,3550,100
0.0923011302947998,3061,100
0.12520456314086914,3610,100
0.11393117904663086,3121,100
0.08942794799804688,3670,100
0.12924861907958984,3181,100
0.053594112396240234,3730,100
0.09780383110046387,3241,100
0.10198092460632324,3790,100
0.10013031959533691,3301,100
0.13077712059020996,3850,100
0.10338973999023438,3361,100
0.12924551963806152,3910,100
0.10294580459594727,3421,100
0.12767982482910156,3970,100
0.11919903755187988,3481,100
0.10698151588439941,4030,100
0.09767675399780273,3541,100
0.13129329681396484,4090,100
0.09952759742736816,3601,100
0.10762691497802734,4150,100
0.11529159545898438,3661,100
0.11099910736083984,4210,100
0.12161970138549805,3721,100
0.13773322105407715,4270,100
0.11061906814575195,3781,100
0.06603193283081055,4330,100
0.22170019149780273,3841,100
0.11055374145507812,4390,100
0.05587577819824219,3901,100
0.05894136428833008,4450,100
0.05775022506713867,3961,100
0.11176633834838867,4510,100
0.04245924949645996,4021,100
0.10648751258850098,4570,100
0.10915493965148926,4081,100
0.1576075553894043,4615,100
0.06760430335998535,4141,100
0.19532036781311035,4675,100
0.11837053298950195,4201,100
0.19848370552062988,4735,100
0.09626317024230957,4246,100
0.204603910446167,4795,100
0.10845232009887695,4305,100
0.19516873359680176,4854,100
0.10436248779296875,4364,100
0.14747262001037598,4909,100
0.10376930236816406,4423,100
0.16777253150939941,4968,100
0.11727309226989746,4482,100
0.22124266624450684,5027,100
0.10928082466125488,4541,100
0.20658016204833984,5086,100
0.10572624206542969,4600,100
0.1987299919128418,5145,100
0.1472017765045166,4659,100
0.7014734745025635,5204,100
0.19845342636108398,4718,100
0.1638028621673584,5263,100
0.15553855895996094,4777,100
0.20654511451721191,5281,100
0.20151519775390625,4797,100
0.20635366439819336,5342,100
0.20355558395385742,4812,100
0.19503307342529297,5357,100
